Procedure_Count,Infections_Reported,Infections_Predicted,Operative_Procedure_Appendectomy,Operative_Procedure_Cataract surgery,Operative_Procedure_Cesarean section,Operative_Procedure_Cholecystectomy,Operative_Procedure_Coronary artery bypass graft (CABG),Operative_Procedure_Hernia repair,Operative_Procedure_Hip replacement,Operative_Procedure_Hysterectomy,Operative_Procedure_Knee arthroscopy,Operative_Procedure_Prostatectomy,SIR_High,SIR_Low,SIR_Mid
8,17,12,False,False,True,False,False,False,False,False,False,False,False,False,True
0,22,20,False,False,False,False,False,False,False,False,False,True,True,False,False
5,25,44,False,False,False,False,False,False,False,False,False,True,True,False,False
5,16,30,False,True,False,False,False,False,False,False,False,False,True,False,False
9,5,36,False,False,False,False,False,False,False,False,True,False,True,False,False
4,13,47,False,False,False,False,False,False,False,True,False,False,True,False,False
4,22,42,False,False,False,True,False,False,False,False,False,False,True,False,False
9,24,4,False,False,False,False,False,False,False,True,False,False,True,False,False
4,14,12,False,False,False,False,False,False,False,False,False,True,False,False,True
5,13,27,False,False,False,False,False,False,False,False,False,True,False,False,True
7,23,42,False,False,False,False,False,True,False,False,False,False,True,False,False
1,21,24,False,False,False,False,False,False,False,False,False,True,True,False,False
5,2,50,True,False,False,False,False,False,False,False,False,False,True,False,False
0,23,34,False,False,False,False,False,False,True,False,False,False,True,False,False
3,22,46,False,False,False,False,False,False,False,False,True,False,True,False,False
9,18,38,False,False,False,False,False,False,False,True,False,False,True,False,False
2,24,6,False,False,False,False,False,False,True,False,False,False,True,False,False
8,11,37,False,False,True,False,False,False,False,False,False,False,True,False,False
2,1,31,False,False,False,True,False,False,False,False,False,False,True,False,False
5,2,2,True,False,False,False,False,False,False,False,False,False,False,True,False
0,17,44,False,False,False,False,False,False,False,True,False,False,True,False,False
5,28,38,False,False,False,False,False,False,True,False,False,False,True,False,False
3,0,36,False,False,False,True,False,False,False,False,False,False,True,False,False
7,19,49,False,False,False,False,False,True,False,False,False,False,True,False,False
10,20,21,True,False,False,False,False,False,False,False,False,False,True,False,False
8,28,7,True,False,False,False,False,False,False,False,False,False,True,False,False
3,5,16,False,False,False,False,False,True,False,False,False,False,False,True,False
9,4,26,False,False,False,False,False,False,False,False,True,False,False,False,True
9,0,32,False,False,False,False,False,True,False,False,False,False,True,False,False
5,18,45,True,False,False,False,False,False,False,False,False,False,True,False,False
0,0,16,True,False,False,False,False,False,False,False,False,False,False,True,False
3,26,41,False,False,False,False,False,False,True,False,False,False,True,False,False
6,20,11,False,False,False,False,False,False,False,False,False,True,True,False,False
0,20,47,False,False,False,True,False,False,False,False,False,False,True,False,False
7,15,45,False,False,False,False,False,True,False,False,False,False,True,False,False
9,11,26,False,False,False,True,False,False,False,False,False,False,False,False,True
10,26,47,False,False,False,False,False,True,False,False,False,False,True,False,False
5,28,7,False,False,True,False,False,False,False,False,False,False,True,False,False
4,21,22,True,False,False,False,False,False,False,False,False,False,True,False,False
9,7,41,False,False,False,False,False,False,False,False,False,True,True,False,False
10,25,48,False,False,False,False,False,False,True,False,False,False,True,False,False
8,15,28,False,False,False,False,False,False,False,False,False,True,False,False,True
1,27,49,False,False,False,False,False,False,False,False,False,True,True,False,False
4,0,19,False,False,False,False,False,False,False,False,False,True,False,True,False
5,3,15,False,False,False,True,False,False,False,False,False,False,False,True,False
6,9,16,False,False,False,False,False,True,False,False,False,False,False,True,False
4,10,15,False,False,False,False,True,False,False,False,False,False,False,False,True
8,16,18,False,False,True,False,False,False,False,False,False,False,False,False,True
0,24,7,False,False,False,False,False,False,False,True,False,False,True,False,False
6,26,37,False,False,False,False,False,False,False,False,False,True,True,False,False
9,22,37,False,False,False,False,False,False,False,False,True,False,True,False,False
6,6,28,False,False,False,True,False,False,False,False,False,False,False,False,True
3,11,40,False,False,False,False,False,False,True,False,False,False,True,False,False
8,20,35,False,False,False,False,False,False,False,True,False,False,True,False,False
10,6,25,False,False,False,False,True,False,False,False,False,False,False,False,True
4,11,30,False,False,False,False,False,False,False,False,True,False,True,False,False
3,14,43,False,False,False,False,True,False,False,False,False,False,True,False,False
6,1,11,False,False,False,False,False,False,False,True,False,False,False,True,False
3,13,16,False,False,False,False,False,False,False,False,False,True,False,False,True
2,12,14,False,False,False,False,False,False,False,False,True,False,False,False,True
8,3,8,False,False,False,False,True,False,False,False,False,False,False,True,False
10,13,38,False,False,False,False,False,False,True,False,False,False,True,False,False
7,13,41,False,False,False,False,False,True,False,False,False,False,True,False,False
0,15,47,True,False,False,False,False,False,False,False,False,False,True,False,False
6,6,11,False,False,False,False,False,True,False,False,False,False,False,True,False
8,18,31,False,False,False,False,False,False,False,True,False,False,True,False,False
7,1,24,False,False,False,True,False,False,False,False,False,False,False,False,True
7,9,38,True,False,False,False,False,False,False,False,False,False,True,False,False
5,17,17,False,False,True,False,False,False,False,False,False,False,False,False,True
10,28,14,False,False,False,False,False,False,True,False,False,False,True,False,False
3,16,31,False,False,True,False,False,False,False,False,False,False,True,False,False
7,4,5,False,False,False,False,False,False,False,False,True,False,False,True,False
2,11,43,True,False,False,False,False,False,False,False,False,False,True,False,False
8,5,42,False,False,True,False,False,False,False,False,False,False,True,False,False
1,21,34,False,False,True,False,False,False,False,False,False,False,True,False,False
1,8,33,False,False,False,False,True,False,False,False,False,False,True,False,False
6,19,37,False,False,False,False,False,True,False,False,False,False,True,False,False
9,0,4,False,False,False,False,True,False,False,False,False,False,False,True,False
3,21,17,True,False,False,False,False,False,False,False,False,False,True,False,False
9,14,15,True,False,False,False,False,False,False,False,False,False,False,False,True
7,20,7,False,False,False,False,False,False,False,True,False,False,True,False,False
8,25,24,False,False,False,False,True,False,False,False,False,False,True,False,False
6,5,31,False,True,False,False,False,False,False,False,False,False,True,False,False
4,18,25,False,False,False,False,False,True,False,False,False,False,False,False,True
7,17,21,True,False,False,False,False,False,False,False,False,False,False,False,True
3,5,30,False,False,False,False,False,False,False,True,False,False,True,False,False
1,12,42,False,False,False,False,True,False,False,False,False,False,True,False,False
10,0,9,False,False,False,False,False,True,False,False,False,False,False,True,False
5,22,11,False,False,False,False,True,False,False,False,False,False,True,False,False
8,22,27,False,False,True,False,False,False,False,False,False,False,True,False,False
0,25,5,False,False,False,False,False,False,False,True,False,False,True,False,False
10,12,19,False,False,False,False,False,True,False,False,False,False,False,False,True
9,6,4,False,False,False,False,False,False,False,False,False,True,False,True,False
6,14,22,False,False,False,False,False,False,False,False,True,False,False,False,True
9,11,8,False,False,False,False,False,False,False,False,True,False,False,False,True
8,26,28,False,False,False,False,False,True,False,False,False,False,True,False,False
9,25,15,False,False,False,False,True,False,False,False,False,False,True,False,False
8,0,45,False,False,False,False,False,False,False,True,False,False,True,False,False
9,14,21,False,False,False,False,False,False,False,False,True,False,False,False,True
10,3,7,False,False,False,False,False,False,False,True,False,False,False,True,False
2,12,19,False,False,False,False,False,False,False,False,True,False,False,False,True
10,22,50,False,False,True,False,False,False,False,False,False,False,True,False,False
4,26,13,False,False,False,False,True,False,False,False,False,False,True,False,False
7,24,38,False,False,True,False,False,False,False,False,False,False,True,False,False
7,4,36,False,False,False,False,False,False,False,False,True,False,True,False,False
3,28,49,False,False,False,False,False,False,False,False,False,True,True,False,False
10,1,33,False,False,False,False,False,False,False,False,False,True,True,False,False
10,22,10,False,False,True,False,False,False,False,False,False,False,True,False,False
0,25,39,False,False,False,False,False,False,False,False,False,True,True,False,False
0,0,32,False,False,False,False,False,False,False,False,True,False,True,False,False
